PM2.5,PM10,SO2,NO2,CO,O3,date
32.0,5.0,5.0,5.0,300.0,88.0,2014-03-19
7.0,36.0,2.0,2.0,200.0,88.0,2014-03-19
8.0,26.0,2.0,2.0,200.0,89.0,2014-03-19
7.0,25.0,2.0,2.0,200.0,90.0,2014-03-19
9.0,45.0,2.0,2.0,200.0,90.0,2014-03-19
11.0,74.0,2.0,2.0,200.0,89.0,2014-03-19
13.0,66.0,2.0,2.0,200.0,87.0,2014-03-19
9.0,21.0,2.0,2.0,200.0,84.0,2014-03-20
6.0,10.0,2.0,2.0,200.0,83.0,2014-03-20
3.0,6.0,2.0,2.0,200.0,83.0,2014-03-20
3.0,6.0,2.0,2.0,200.0,82.0,2014-03-20
5.0,8.0,3.0,2.0,200.0,77.0,2014-03-20
3.0,8.0,2.0,2.0,200.0,77.0,2014-03-20
5.0,10.0,4.0,4.0,200.0,73.0,2014-03-20
7.0,12.0,4.0,5.0,200.0,72.0,2014-03-20
9.0,17.0,14.0,6.0,300.0,71.0,2014-03-20
16.0,17.0,14.0,6.0,300.0,73.0,2014-03-20
12.0,14.0,3.0,2.0,200.0,82.0,2014-03-20
6.0,11.0,2.0,2.0,200.0,88.0,2014-03-20
12.0,25.0,3.0,2.0,200.0,89.0,2014-03-20
14.0,19.0,3.0,2.0,200.0,91.0,2014-03-20
6.0,19.0,2.0,2.0,200.0,94.0,2014-03-20
5.0,8.0,2.0,2.0,200.0,95.0,2014-03-20
7.0,8.0,2.0,2.0,200.0,95.0,2014-03-20
9.0,11.0,2.0,2.0,200.0,94.0,2014-03-20
5.0,9.0,2.0,2.0,200.0,93.0,2014-03-20
6.0,13.0,2.0,2.0,200.0,91.0,2014-03-20
8.0,12.0,2.0,2.0,200.0,88.0,2014-03-20
4.0,9.0,2.0,2.0,200.0,86.0,2014-03-20
3.0,9.0,2.0,2.0,200.0,86.0,2014-03-20
7.0,9.0,2.0,2.0,200.0,85.0,2014-03-20
8.0,11.0,2.0,5.0,200.0,68.0,2014-03-21
4.0,23.0,2.0,3.0,200.0,71.0,2014-03-21
9.0,26.0,2.0,4.0,300.0,59.0,2014-03-21
8.0,33.0,4.0,5.0,300.0,58.0,2014-03-21
8.0,13.0,12.0,7.0,400.0,56.0,2014-03-21
13.0,19.0,24.0,7.0,400.0,34.0,2014-03-21
13.0,27.0,23.0,16.0,600.0,50.0,2014-03-21
15.0,26.0,28.0,22.0,500.0,43.0,2014-03-21
16.0,34.0,29.0,17.0,500.0,52.0,2014-03-21
18.0,35.0,32.0,18.0,500.0,53.0,2014-03-21
14.0,24.0,23.0,11.0,400.0,64.0,2014-03-21
14.0,17.0,17.0,8.0,300.0,72.0,2014-03-21
11.0,12.0,9.0,4.0,300.0,81.0,2014-03-21
11.0,21.0,9.0,4.0,300.0,87.0,2014-03-21
10.0,14.0,6.0,3.0,200.0,92.0,2014-03-21
14.0,22.0,7.0,4.0,300.0,94.0,2014-03-21
13.0,18.0,7.0,3.0,300.0,101.0,2014-03-21
18.0,35.0,9.0,5.0,300.0,104.0,2014-03-21
26.0,106.0,8.0,20.0,400.0,93.0,2014-03-21
34.0,124.0,8.0,32.0,400.0,78.0,2014-03-21
42.0,109.0,8.0,29.0,400.0,65.0,2014-03-21
39.0,91.0,8.0,27.0,500.0,62.0,2014-03-21
39.0,79.0,9.0,25.0,500.0,57.0,2014-03-21
36.0,64.0,9.0,20.0,500.0,58.0,2014-03-21
28.0,62.0,8.0,15.0,500.0,58.0,2014-03-22
25.0,46.0,7.0,12.0,400.0,59.0,2014-03-22
27.0,50.0,7.0,10.0,300.0,60.0,2014-03-22
25.0,51.0,8.0,13.0,400.0,57.0,2014-03-22
32.0,45.0,13.0,10.0,300.0,52.0,2014-03-22
29.0,51.0,13.0,11.0,400.0,51.0,2014-03-22
29.0,52.0,14.0,11.0,400.0,55.0,2014-03-22
39.0,55.0,30.0,19.0,600.0,48.0,2014-03-22
47.0,86.0,47.0,25.0,700.0,56.0,2014-03-22
35.0,78.0,44.0,21.0,600.0,65.0,2014-03-22
30.0,54.0,33.0,15.0,500.0,70.0,2014-03-22
24.0,36.0,13.0,5.0,300.0,83.0,2014-03-22
11.0,20.0,2.0,2.0,200.0,94.0,2014-03-22
9.0,18.0,3.0,2.0,200.0,100.0,2014-03-22
19.0,22.0,8.0,4.0,200.0,103.0,2014-03-22
15.0,21.0,7.0,4.0,200.0,106.0,2014-03-22
10.0,13.0,3.0,2.0,100.0,114.0,2014-03-22
6.0,41.0,2.0,2.0,100.0,120.0,2014-03-22
15.0,53.0,2.0,4.0,100.0,110.0,2014-03-22
12.0,40.0,2.0,6.0,100.0,100.0,2014-03-22
11.0,35.0,2.0,8.0,200.0,84.0,2014-03-22
18.0,49.0,3.0,7.0,200.0,78.0,2014-03-22
19.0,45.0,4.0,8.0,200.0,76.0,2014-03-22
52.0,137.0,18.0,31.0,600.0,59.0,2014-03-22
43.0,108.0,13.0,18.0,600.0,55.0,2014-03-23
66.0,143.0,20.0,26.0,900.0,54.0,2014-03-23
80.0,138.0,19.0,25.0,1100.0,49.0,2014-03-23
90.0,145.0,22.0,27.0,1200.0,55.0,2014-03-23
90.0,137.0,22.0,24.0,1200.0,55.0,2014-03-23
90.0,135.0,19.0,24.0,1200.0,48.0,2014-03-23
90.0,131.0,19.0,23.0,1200.0,48.0,2014-03-23
98.0,140.0,21.0,29.0,1300.0,43.0,2014-03-23
104.0,168.0,22.0,42.0,1400.0,34.0,2014-03-23
122.0,197.0,28.0,51.0,1400.0,32.0,2014-03-23
128.0,193.0,45.0,47.0,1400.0,61.0,2014-03-23
142.0,193.0,55.0,51.0,1500.0,76.0,2014-03-23
139.0,163.0,54.0,45.0,1300.0,100.0,2014-03-23
133.0,167.0,44.0,62.0,1400.0,95.0,2014-03-23
129.0,144.0,37.0,53.0,1200.0,116.0,2014-03-23
124.0,152.0,34.0,36.0,1000.0,150.0,2014-03-23
142.0,181.0,38.0,32.0,1000.0,165.0,2014-03-23
166.0,196.0,43.0,34.0,1100.0,167.0,2014-03-23
176.0,201.0,43.0,34.0,1200.0,168.0,2014-03-23
170.0,191.0,37.0,37.0,1200.0,152.0,2014-03-23
147.0,164.0,29.0,30.0,1200.0,132.0,2014-03-23
138.0,151.0,27.0,26.0,1200.0,122.0,2014-03-23
140.0,161.0,30.0,31.0,1400.0,108.0,2014-03-23
149.0,178.0,35.0,35.0,1400.0,99.0,2014-03-23
210.0,214.0,43.0,39.0,1700.0,84.0,2014-03-24
191.0,216.0,42.0,42.0,1800.0,68.0,2014-03-24
192.0,207.0,22.0,51.0,1900.0,42.0,2014-03-24
190.0,191.0,20.0,37.0,1700.0,51.0,2014-03-24
223.0,185.0,18.0,37.0,1700.0,43.0,2014-03-24
192.0,193.0,16.0,37.0,1800.0,23.0,2014-03-24
188.0,190.0,16.0,41.0,1700.0,31.0,2014-03-24
190.0,193.0,18.0,41.0,1700.0,33.0,2014-03-24
199.0,206.0,23.0,45.0,1800.0,28.0,2014-03-24
216.0,242.0,33.0,53.0,1900.0,32.0,2014-03-24
271.0,276.0,45.0,64.0,1900.0,46.0,2014-03-24
224.0,260.0,54.0,54.0,1900.0,86.0,2014-03-24
239.0,292.0,55.0,80.0,2000.0,87.0,2014-03-24
244.0,282.0,59.0,57.0,1900.0,139.0,2014-03-24
243.0,270.0,56.0,54.0,1800.0,158.0,2014-03-24
232.0,204.0,46.0,45.0,1500.0,184.0,2014-03-24
186.0,218.0,43.0,49.0,1400.0,191.0,2014-03-24
192.0,218.0,40.0,73.0,1600.0,162.0,2014-03-24
250.0,269.0,40.0,105.0,1800.0,120.0,2014-03-24
214.0,250.0,37.0,91.0,1700.0,104.0,2014-03-24
201.0,214.0,31.0,68.0,1500.0,95.0,2014-03-24
192.0,208.0,34.0,60.0,1500.0,93.0,2014-03-24
191.0,211.0,33.0,56.0,1600.0,85.0,2014-03-24
189.0,201.0,34.0,48.0,1500.0,88.0,2014-03-24
192.0,203.0,28.0,45.0,1500.0,78.0,2014-03-25
197.0,208.0,30.0,44.0,1600.0,75.0,2014-03-25
236.0,201.0,29.0,40.0,1500.0,75.0,2014-03-25
237.0,196.0,26.0,40.0,1600.0,66.0,2014-03-25
233.0,193.0,25.0,40.0,1500.0,63.0,2014-03-25
229.0,191.0,26.0,39.0,1500.0,65.0,2014-03-25
223.0,185.0,23.0,33.0,1400.0,62.0,2014-03-25
218.0,181.0,22.0,33.0,1400.0,59.0,2014-03-25
205.0,174.0,36.0,34.0,1300.0,74.0,2014-03-25
161.0,173.0,36.0,35.0,1200.0,80.0,2014-03-25
136.0,148.0,31.0,35.0,1100.0,93.0,2014-03-25
190.0,251.0,34.0,63.0,1300.0,79.0,2014-03-25
190.0,251.0,50.0,67.0,1600.0,113.0,2014-03-25
172.0,267.5,56.0,39.0,1500.0,175.0,2014-03-25
154.0,284.0,57.0,31.0,1400.0,205.0,2014-03-25
210.0,252.0,58.0,30.0,1400.0,217.0,2014-03-25
223.0,263.0,60.0,34.0,1400.0,224.0,2014-03-25
259.0,285.0,55.0,45.0,1400.0,228.0,2014-03-25
242.0,291.0,50.0,62.0,1600.0,210.0,2014-03-25
256.0,298.0,45.0,67.0,1600.0,183.0,2014-03-25
268.0,253.0,35.0,59.0,1500.0,141.0,2014-03-25
220.0,195.0,34.0,37.0,1200.0,149.0,2014-03-25
220.0,195.0,34.0,37.0,1200.0,149.0,2014-03-25
182.0,196.0,31.0,37.0,1200.0,125.0,2014-03-25
202.0,180.0,29.0,28.0,1100.0,128.0,2014-03-26
200.0,176.0,25.0,26.0,1100.0,119.0,2014-03-26
203.0,174.0,21.0,26.0,1100.0,106.0,2014-03-26
198.0,178.0,19.0,27.0,1100.0,100.0,2014-03-26
197.0,174.0,17.0,26.0,1100.0,95.0,2014-03-26
191.0,164.0,16.0,24.0,1100.0,99.0,2014-03-26
191.0,168.0,15.0,24.0,1000.0,92.0,2014-03-26
159.0,172.0,15.0,25.0,1100.0,91.0,2014-03-26
164.0,193.0,20.0,39.0,1100.0,74.0,2014-03-26
180.0,222.0,32.0,36.0,1200.0,92.0,2014-03-26
189.0,227.0,39.0,38.0,1300.0,113.0,2014-03-26
196.0,240.0,36.0,53.0,1300.0,119.0,2014-03-26
261.0,281.0,36.0,73.0,1500.0,118.0,2014-03-26
235.0,279.0,40.0,46.0,1500.0,163.0,2014-03-26
254.0,281.0,41.0,40.0,1500.0,186.0,2014-03-26
259.0,294.0,40.0,47.0,1500.0,193.0,2014-03-26
275.0,320.0,40.0,63.0,1600.0,199.0,2014-03-26
290.0,328.0,38.0,79.0,1700.0,196.0,2014-03-26
298.0,326.0,34.0,81.0,1700.0,179.0,2014-03-26
289.0,307.0,29.0,76.0,1700.0,154.0,2014-03-26
284.0,307.0,27.0,70.0,1800.0,132.0,2014-03-26
331.0,305.0,28.0,58.0,1700.0,131.0,2014-03-26
344.0,309.0,28.0,49.0,1700.0,132.0,2014-03-26
350.0,298.0,25.0,44.0,1700.0,124.0,2014-03-26
356.0,296.0,23.0,41.0,1700.0,113.0,2014-03-27
367.0,302.0,22.0,40.0,1800.0,110.0,2014-03-27
361.0,286.0,22.0,37.0,1700.0,102.0,2014-03-27
360.0,291.0,19.0,38.0,1800.0,91.0,2014-03-27
357.0,291.0,16.0,39.0,1800.0,81.0,2014-03-27
358.0,293.0,16.0,39.0,1700.0,60.0,2014-03-27
351.0,290.0,15.0,42.0,1900.0,74.0,2014-03-27
349.0,291.0,14.0,50.0,1800.0,55.0,2014-03-27
361.0,317.0,17.0,63.0,1900.0,35.0,2014-03-27
382.0,346.0,24.0,82.0,2000.0,22.0,2014-03-27
380.0,355.0,36.0,75.0,2000.0,33.0,2014-03-27
330.0,352.0,48.0,83.0,2900.0,28.0,2014-03-27
322.0,379.0,73.0,96.0,4700.0,20.0,2014-03-27
318.0,362.0,68.0,88.0,4500.0,19.0,2014-03-27
280.0,309.0,41.0,69.0,3200.0,17.0,2014-03-27
238.0,264.0,32.0,62.0,2600.0,19.0,2014-03-27
221.0,251.0,33.0,56.0,2400.0,24.0,2014-03-27
198.0,264.0,30.0,55.0,2000.0,24.0,2014-03-27
184.0,261.0,28.0,54.0,1800.0,23.0,2014-03-27
184.0,261.0,28.0,54.0,1800.0,23.0,2014-03-27
137.0,178.0,35.0,40.0,1400.0,36.0,2014-03-27
144.0,181.0,32.0,48.0,1600.0,23.0,2014-03-27
165.0,212.0,27.0,58.0,1800.0,8.0,2014-03-27
167.0,226.0,25.0,72.0,1800.0,2.0,2014-03-27
167.0,226.0,25.0,72.0,1800.0,2.0,2014-03-28
157.0,192.0,23.0,66.0,1800.0,2.0,2014-03-28
157.0,192.0,23.0,66.0,1800.0,2.0,2014-03-28
114.0,127.0,11.0,32.0,1500.0,35.0,2014-03-28
113.0,127.0,11.0,32.0,1500.0,35.0,2014-03-28
149.0,101.0,9.0,25.0,1500.0,35.0,2014-03-28
155.0,102.0,7.0,21.0,1500.0,29.0,2014-03-28
144.0,87.0,7.0,16.0,1300.0,34.0,2014-03-28
110.0,86.0,8.0,12.0,1000.0,41.0,2014-03-28
77.0,104.0,9.0,17.0,900.0,38.0,2014-03-28
66.0,84.0,11.0,12.0,700.0,44.0,2014-03-28
68.0,88.0,19.0,3.0,500.0,71.0,2014-03-28
73.0,138.0,15.0,10.0,600.0,80.0,2014-03-28
101.0,130.0,13.0,13.0,800.0,90.0,2014-03-28
95.0,112.0,11.0,10.0,700.0,104.0,2014-03-28
77.0,121.0,9.0,8.0,600.0,113.0,2014-03-28
74.0,129.0,8.0,10.0,600.0,119.0,2014-03-28
64.0,159.0,7.0,10.0,500.0,117.0,2014-03-28
71.0,168.0,6.0,12.0,500.0,110.0,2014-03-28
79.0,203.0,7.0,26.0,700.0,98.0,2014-03-28
130.0,206.0,14.0,39.0,1500.0,86.0,2014-03-28
158.0,200.0,16.0,43.0,2000.0,55.0,2014-03-28
111.0,101.0,12.0,22.0,1100.0,60.0,2014-03-28
19.0,43.0,4.0,2.0,200.0,76.0,2014-03-28
15.0,43.0,3.0,2.0,200.0,76.0,2014-03-29
13.0,41.0,2.0,2.0,200.0,74.0,2014-03-29
15.0,48.0,2.0,2.0,200.0,74.0,2014-03-29
15.0,57.0,2.0,2.0,200.0,70.0,2014-03-29
18.0,64.0,2.0,5.0,200.0,63.0,2014-03-29
21.0,68.0,2.0,4.0,200.0,61.0,2014-03-29
22.0,79.0,2.0,2.0,200.0,63.0,2014-03-29
18.0,79.0,3.0,2.0,200.0,66.0,2014-03-29
22.0,80.0,3.0,2.0,200.0,68.0,2014-03-29
23.0,65.0,2.0,2.0,200.0,74.0,2014-03-29
21.0,63.0,2.0,2.0,200.0,81.0,2014-03-29
19.0,55.0,2.0,2.0,200.0,86.0,2014-03-29
20.0,53.0,2.0,2.0,200.0,90.0,2014-03-29
19.0,59.0,2.0,3.0,200.0,94.0,2014-03-29
19.0,59.0,2.0,3.0,200.0,94.0,2014-03-29
25.0,69.0,5.0,5.0,300.0,102.0,2014-03-29
29.0,72.0,7.0,6.0,300.0,105.0,2014-03-29
24.0,62.0,10.0,7.0,300.0,108.0,2014-03-29
24.0,39.0,13.0,9.0,300.0,105.0,2014-03-29
19.0,44.0,8.0,11.0,300.0,92.0,2014-03-29
19.0,45.0,6.0,12.0,300.0,74.0,2014-03-29
17.0,53.0,7.0,15.0,300.0,64.0,2014-03-29
22.0,37.0,7.0,15.0,300.0,61.0,2014-03-29
24.0,47.0,6.0,17.0,300.0,54.0,2014-03-29
25.0,57.0,4.0,17.0,200.0,51.0,2014-03-30
20.0,44.0,3.0,13.0,200.0,53.0,2014-03-30
3.0,9.0,2.0,5.0,100.0,87.0,2014-03-30
3.0,13.0,3.0,7.0,200.0,86.0,2014-03-30
3.0,19.0,4.0,7.0,200.0,79.0,2014-03-30
18.0,29.0,6.0,7.0,300.0,52.0,2014-03-30
23.0,37.0,12.0,13.0,400.0,59.0,2014-03-30
21.0,45.0,18.0,17.0,400.0,53.0,2014-03-30
28.0,62.0,25.0,21.0,500.0,48.0,2014-03-30
20.0,39.0,25.0,13.0,500.0,67.0,2014-03-30
17.0,37.0,18.0,10.0,400.0,76.0,2014-03-30
16.0,23.0,12.0,5.0,300.0,87.0,2014-03-30
22.0,70.0,11.0,11.0,400.0,87.0,2014-03-30
26.0,58.0,10.0,16.0,400.0,93.0,2014-03-30
25.0,46.0,8.0,10.0,300.0,102.0,2014-03-30
20.0,39.0,7.0,8.0,300.0,107.0,2014-03-30
24.0,43.0,6.0,9.0,300.0,112.0,2014-03-30
20.0,44.0,5.0,10.0,300.0,112.0,2014-03-30
22.0,54.0,4.0,13.0,300.0,106.0,2014-03-30
23.0,63.0,4.0,27.0,400.0,88.0,2014-03-30
32.0,72.0,4.0,32.0,400.0,65.0,2014-03-30
25.0,68.0,3.0,27.0,400.0,54.0,2014-03-30
24.0,59.0,3.0,26.0,400.0,48.0,2014-03-30
25.0,60.0,4.0,25.0,400.0,54.0,2014-03-30
30.0,65.0,5.0,23.0,400.0,49.0,2014-03-31
31.0,60.0,6.0,22.0,400.0,47.0,2014-03-31
28.0,65.0,5.0,20.0,400.0,46.0,2014-03-31
36.0,62.0,5.0,23.0,400.0,44.0,2014-03-31
49.0,104.0,9.0,33.0,600.0,32.0,2014-03-31
79.0,138.0,12.0,38.0,800.0,26.0,2014-03-31
83.0,131.0,11.0,35.0,1000.0,25.0,2014-03-31
101.0,151.0,11.0,38.0,1000.0,19.0,2014-03-31
126.0,197.0,13.0,52.0,1300.0,12.0,2014-03-31
135.0,212.0,17.0,60.0,1300.0,9.0,2014-03-31
147.0,227.0,40.0,79.0,2000.0,22.0,2014-03-31
172.0,223.0,49.0,79.0,2300.0,37.0,2014-03-31
160.0,214.0,43.0,60.0,2000.0,62.0,2014-03-31
209.0,234.0,51.0,63.0,2500.0,77.0,2014-03-31
123.0,132.0,29.0,33.0,1400.0,97.0,2014-03-31
45.0,28.0,12.0,5.0,500.0,112.0,2014-03-31
9.0,15.0,7.0,2.0,400.0,117.0,2014-03-31
3.0,18.0,6.0,2.0,400.0,119.0,2014-03-31
14.0,33.0,6.0,7.0,500.0,120.0,2014-03-31
14.0,33.0,6.0,7.0,500.0,120.0,2014-03-31
29.0,29.0,9.0,13.0,500.0,96.0,2014-03-31
25.0,53.0,9.0,15.0,500.0,74.0,2014-03-31
33.0,51.0,7.0,13.0,400.0,67.0,2014-03-31
31.0,48.0,8.0,21.0,400.0,56.0,2014-03-31
32.0,43.0,7.0,16.0,400.0,53.0,2014-04-01
49.0,62.0,7.0,19.0,600.0,51.0,2014-04-01
46.0,63.0,6.0,22.0,600.0,42.0,2014-04-01
51.0,64.0,6.0,20.0,600.0,40.0,2014-04-01
54.0,59.0,5.0,19.0,600.0,38.0,2014-04-01
59.0,61.0,5.0,18.0,700.0,35.0,2014-04-01
59.0,61.0,5.0,19.0,700.0,35.0,2014-04-01
83.0,91.0,5.0,23.0,900.0,20.0,2014-04-01
89.0,109.0,8.0,26.0,900.0,20.0,2014-04-01
160.0,165.0,16.0,29.0,1100.0,53.0,2014-04-01
176.0,147.0,26.0,36.0,1200.0,69.0,2014-04-01
151.0,159.0,32.0,43.0,1200.0,83.0,2014-04-01
155.0,161.0,33.0,46.0,1200.0,98.0,2014-04-01
172.0,143.0,31.0,38.0,1100.0,133.0,2014-04-01
129.0,81.0,27.0,25.0,900.0,150.0,2014-04-01
95.0,64.0,17.0,26.0,700.0,146.0,2014-04-01
82.0,88.0,12.0,28.0,600.0,151.0,2014-04-01
71.0,80.0,11.0,19.0,600.0,164.0,2014-04-01
65.0,91.0,10.0,18.0,600.0,156.0,2014-04-01
71.0,106.0,11.0,24.0,600.0,146.0,2014-04-01
71.0,99.0,10.0,22.0,600.0,128.0,2014-04-01
68.0,82.0,12.0,20.0,600.0,115.0,2014-04-01
67.0,93.0,11.0,20.0,600.0,106.0,2014-04-01
64.0,80.0,11.0,18.0,500.0,107.0,2014-04-01
63.0,85.0,10.0,17.0,500.0,105.0,2014-04-02
67.0,87.0,11.0,19.0,500.0,104.0,2014-04-02
68.0,81.0,8.0,20.0,500.0,97.0,2014-04-02
69.0,83.0,8.0,22.0,500.0,89.0,2014-04-02
72.0,81.0,7.0,20.0,500.0,68.0,2014-04-02
72.0,83.0,6.0,18.5,600.0,49.0,2014-04-02
79.0,89.0,7.0,17.0,600.0,65.0,2014-04-02
92.0,111.0,11.0,24.0,600.0,58.0,2014-04-02
62.0,71.0,31.0,26.0,700.0,69.0,2014-04-02
36.0,61.0,32.0,20.0,600.0,73.0,2014-04-02
21.0,34.0,7.0,7.0,300.0,86.0,2014-04-02
21.0,48.0,5.0,6.0,300.0,97.0,2014-04-02
25.5,454.0,5.0,4.0,300.0,108.0,2014-04-02
30.0,88.0,7.0,6.0,400.0,134.0,2014-04-02
59.0,108.0,9.0,6.0,500.0,149.0,2014-04-02
58.0,101.0,9.0,5.0,500.0,149.0,2014-04-02
49.0,71.0,8.0,5.0,400.0,146.0,2014-04-02
68.0,177.0,17.0,15.0,700.0,160.0,2014-04-02
118.0,289.0,28.0,26.0,1400.0,149.0,2014-04-02
141.0,297.0,27.0,32.0,1500.0,125.0,2014-04-02
131.0,241.0,20.0,33.0,1100.0,107.0,2014-04-02
129.0,238.0,16.0,25.0,1200.0,94.0,2014-04-02
128.0,199.0,14.0,22.0,1200.0,83.0,2014-04-02
130.0,229.0,12.0,29.0,1100.0,61.0,2014-04-02
135.0,217.0,12.0,35.0,1100.0,47.0,2014-04-03
119.0,169.0,11.0,37.0,1000.0,37.0,2014-04-03
98.0,121.0,10.0,38.0,800.0,40.0,2014-04-03
9.0,5.0,3.0,2.0,200.0,84.0,2014-04-03
9.0,5.0,3.0,2.0,200.0,84.0,2014-04-03
3.0,5.0,2.0,2.0,100.0,86.0,2014-04-03
3.0,5.0,2.0,2.0,200.0,85.0,2014-04-03
3.0,5.0,2.0,6.0,200.0,83.0,2014-04-03
5.0,11.0,3.0,2.0,200.0,79.0,2014-04-03
7.0,16.0,2.0,2.0,300.0,83.0,2014-04-03
6.0,57.0,2.0,2.0,200.0,92.0,2014-04-03
3.0,95.0,2.0,2.0,200.0,97.0,2014-04-03
8.0,61.0,2.0,2.0,200.0,95.0,2014-04-03
6.0,61.0,2.0,2.0,200.0,104.0,2014-04-03
12.0,58.0,2.0,2.0,200.0,104.0,2014-04-03
17.0,35.0,2.0,2.0,200.0,105.0,2014-04-03
10.0,35.0,2.0,2.0,200.0,106.0,2014-04-03
7.0,37.0,2.0,2.0,200.0,105.0,2014-04-03
6.0,32.0,2.0,2.0,200.0,103.0,2014-04-03
9.0,29.0,2.0,2.0,200.0,99.0,2014-04-03
6.0,34.0,2.0,2.0,200.0,92.0,2014-04-03
7.0,46.0,2.0,3.0,200.0,75.0,2014-04-03
5.0,40.0,3.0,28.0,300.0,42.0,2014-04-03
19.0,59.0,4.0,19.0,300.0,40.0,2014-04-03
15.0,53.0,3.0,15.0,200.0,40.0,2014-04-04
20.0,59.0,3.0,16.0,200.0,39.0,2014-04-04
34.0,146.0,8.0,45.0,400.0,16.0,2014-04-04
40.0,144.0,8.0,40.0,500.0,20.0,2014-04-04
36.0,119.0,6.0,30.0,500.0,24.0,2014-04-04
31.0,90.0,5.0,27.0,500.0,19.0,2014-04-04
30.0,88.0,4.0,27.0,500.0,17.0,2014-04-04
33.0,110.0,6.0,29.0,600.0,16.0,2014-04-04
46.0,157.0,13.0,29.0,700.0,20.0,2014-04-04
44.0,151.0,10.0,32.0,700.0,32.0,2014-04-04
50.0,145.0,11.0,32.0,700.0,38.0,2014-04-04
46.0,153.0,12.0,40.0,700.0,38.0,2014-04-04
31.0,76.0,8.0,11.0,400.0,86.0,2014-04-04
34.0,121.0,2.0,2.0,300.0,110.0,2014-04-04
26.0,72.0,2.0,2.0,200.0,112.0,2014-04-04
21.0,98.0,2.0,2.0,200.0,113.0,2014-04-04
16.0,109.0,2.0,2.0,200.0,121.0,2014-04-04
10.0,120.0,2.0,2.0,200.0,119.0,2014-04-04
13.0,133.0,2.0,2.0,200.0,110.0,2014-04-04
13.0,132.0,2.0,2.0,200.0,110.0,2014-04-04
13.0,103.0,2.0,2.0,200.0,112.0,2014-04-04
8.0,79.0,2.0,2.0,200.0,109.0,2014-04-04
8.0,60.0,3.0,2.0,200.0,105.0,2014-04-04
8.0,47.0,3.0,2.0,200.0,101.0,2014-04-04
8.0,48.0,3.0,2.0,100.0,98.0,2014-04-05
9.0,38.0,3.0,2.0,100.0,94.0,2014-04-05
5.0,35.0,2.0,2.0,100.0,88.0,2014-04-05
7.0,29.0,2.0,2.0,100.0,86.0,2014-04-05
6.0,33.0,2.0,2.0,100.0,82.0,2014-04-05
5.0,40.0,2.0,2.0,100.0,63.0,2014-04-05
9.0,55.0,2.0,2.0,100.0,86.0,2014-04-05
9.0,54.0,4.0,2.0,100.0,87.0,2014-04-05
13.0,55.0,2.0,2.0,100.0,91.0,2014-04-05
8.0,54.0,3.0,3.0,100.0,92.0,2014-04-05
6.0,46.0,3.0,4.0,100.0,94.0,2014-04-05
6.0,46.0,3.0,4.0,100.0,94.0,2014-04-05
8.0,24.0,2.0,2.0,100.0,104.0,2014-04-05
9.0,43.0,3.0,3.0,100.0,106.0,2014-04-05
14.0,37.0,4.0,4.0,100.0,109.0,2014-04-05
14.0,39.0,4.0,3.0,100.0,113.0,2014-04-05
9.0,32.0,4.0,3.0,100.0,115.0,2014-04-05
15.0,36.0,5.0,3.0,100.0,118.0,2014-04-05
8.0,36.0,4.0,3.0,100.0,118.0,2014-04-05
13.0,33.0,2.0,3.0,100.0,109.0,2014-04-05
13.0,33.0,2.0,3.0,100.0,109.0,2014-04-05
41.0,145.0,5.0,37.0,300.0,68.0,2014-04-05
35.0,102.0,4.0,27.0,200.0,64.0,2014-04-05
30.0,89.0,6.0,22.0,200.0,57.0,2014-04-05
25.0,78.0,12.0,28.0,100.0,48.0,2014-04-06
15.0,24.0,3.0,7.0,100.0,73.0,2014-04-06
8.0,53.0,2.0,14.0,100.0,56.0,2014-04-06
12.0,19.0,2.0,21.0,100.0,57.0,2014-04-06
21.0,32.0,3.0,16.0,100.0,58.0,2014-04-06
21.0,32.0,3.0,16.0,100.0,58.0,2014-04-06
28.0,72.0,9.0,19.0,200.0,49.0,2014-04-06
26.0,93.0,13.0,25.0,300.0,44.0,2014-04-06
24.0,59.0,13.0,25.0,400.0,48.0,2014-04-06
28.0,79.0,14.0,39.0,500.0,38.0,2014-04-06
24.0,6.0,28.0,14.0,300.0,81.0,2014-04-06
17.0,22.0,20.0,9.0,300.0,92.0,2014-04-06
17.0,41.0,17.0,16.0,300.0,90.0,2014-04-06
31.0,61.0,12.0,31.0,300.0,88.0,2014-04-06
28.0,62.0,5.0,32.0,1000.0,102.0,2014-04-06
27.0,61.0,5.0,32.0,300.0,102.0,2014-04-06
32.0,95.0,5.0,21.0,200.0,141.0,2014-04-06
41.0,141.0,7.0,21.0,300.0,147.0,2014-04-06
50.0,174.0,11.0,30.0,400.0,124.0,2014-04-06
56.0,177.0,14.0,39.0,500.0,106.0,2014-04-06
61.0,152.0,11.0,32.0,500.0,92.0,2014-04-06
61.0,133.0,11.0,26.0,500.0,85.0,2014-04-06
55.0,133.0,12.0,24.0,400.0,88.0,2014-04-06
60.0,131.0,12.0,27.0,500.0,75.0,2014-04-06
57.0,121.0,10.0,25.0,400.0,65.0,2014-04-07
62.0,115.0,10.0,22.0,400.0,69.0,2014-04-07
66.0,115.0,8.0,20.0,400.0,65.0,2014-04-07
68.0,128.0,8.0,21.0,500.0,58.0,2014-04-07
69.0,118.0,9.0,23.0,500.0,56.0,2014-04-07
68.0,118.0,9.0,23.0,500.0,54.0,2014-04-07
